COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,A15A19_E1314_CNT,A15A19_E1112_CNT,A15A19_E2122_CNT,A15A19_E3_4_5_CNT,A15A19_E6_7_CNT,A15A19_E8_9_CNT,A15A19_E1_2_CNT,A15A19_E03_CNT,A15A19_E04_CNT,A20A24_E1314_CNT,A20A24_E1112_CNT,A20A24_E2122_CNT,A20A24_E3_4_5_CNT,A20A24_E6_7_CNT,A20A24_E8_9_CNT,A20A24_E1_2_CNT,A20A24_E03_CNT,A20A24_E04_CNT,A25A29_E1314_CNT,A25A29_E1112_CNT,A25A29_E2122_CNT,A25A29_E3_4_5_CNT,A25A29_E6_7_CNT,A25A29_E8_9_CNT,A25A29_E1_2_CNT,A25A29_E03_CNT,A25A29_E04_CNT,A30A34_E1314_CNT,A30A34_E1112_CNT,A30A34_E2122_CNT,A30A34_E3_4_5_CNT,A30A34_E6_7_CNT,A30A34_E8_9_CNT,A30A34_E1_2_CNT,A30A34_E03_CNT,A30A34_E04_CNT,A35A39_E1314_CNT,A35A39_E1112_CNT,A35A39_E2122_CNT,A35A39_E3_4_5_CNT,A35A39_E6_7_CNT,A35A39_E8_9_CNT,A35A39_E1_2_CNT,A35A39_E03_CNT,A35A39_E04_CNT,A40A44_E1314_CNT,A40A44_E1112_CNT,A40A44_E2122_CNT,A40A44_E3_4_5_CNT,A40A44_E6_7_CNT,A40A44_E8_9_CNT,A40A44_E1_2_CNT,A40A44_E03_CNT,A40A44_E04_CNT,A45A49_E1314_CNT,A45A49_E1112_CNT,A45A49_E2122_CNT,A45A49_E3_4_5_CNT,A45A49_E6_7_CNT,A45A49_E8_9_CNT,A45A49_E1_2_CNT,A45A49_E03_CNT,A45A49_E04_CNT,A50A54_E1314_CNT,A50A54_E1112_CNT,A50A54_E2122_CNT,A50A54_E3_4_5_CNT,A50A54_E6_7_CNT,A50A54_E8_9_CNT,A50A54_E1_2_CNT,A50A54_E03_CNT,A50A54_E04_CNT,A55A59_E1314_CNT,A55A59_E1112_CNT,A55A59_E2122_CNT,A55A59_E3_4_5_CNT,A55A59_E6_7_CNT,A55A59_E8_9_CNT,A55A59_E1_2_CNT,A55A59_E03_CNT,A55A59_E04_CNT,A60A64_E1314_CNT,A60A64_E1112_CNT,A60A64_E2122_CNT,A60A64_E3_4_5_CNT,A60A64_E6_7_CNT,A60A64_E8_9_CNT,A60A64_E1_2_CNT,A60A64_E03_CNT,A60A64_E04_CNT,A65UP_E1314_CNT,A65UP_E1112_CNT,A65UP_E2122_CNT,A65UP_E3_4_5_CNT,A65UP_E6_7_CNT,A65UP_E8_9_CNT,A65UP_E1_2_CNT,A65UP_E03_CNT,A65UP_E04_CNT,INFO_TIME
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,0,0,2,2,12,3,0,0,0,0,0,13,4,11,0,0,0,0,0,2,8,4,17,1,0,0,0,0,0,6,4,20,4,1,0,0,0,1,1,4,14,7,0,0,0,0,0,2,6,6,6,2,0,0,0,1,3,4,8,12,4,0,0,0,1,1,3,13,17,11,0,0,0,1,1,1,15,18,17,0,1,0,1,2,1,10,5,25,0,0,0,0,1,3,3,5,68,4,14,104Y
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,0,0,11,15,56,9,0,0,0,0,1,40,12,52,7,0,0,0,0,10,35,11,42,6,1,0,0,0,9,23,7,33,11,0,0,0,1,3,10,14,24,27,1,0,0,0,2,12,12,42,21,1,0,0,0,3,3,16,50,18,3,0,0,0,4,7,8,46,34,7,0,0,0,2,6,10,37,31,22,0,0,1,0,10,7,21,23,33,0,1,0,1,3,9,27,15,97,2,3,104Y
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,0,0,11,10,47,7,0,0,0,0,1,34,6,32,3,0,0,0,0,7,39,10,31,2,0,0,0,2,10,21,12,37,12,1,0,0,0,4,11,12,49,12,2,0,0,0,3,10,13,57,21,5,0,0,0,3,2,7,46,30,10,0,1,0,0,4,6,42,44,19,0,0,0,1,4,3,27,24,26,0,2,0,2,3,6,29,14,60,0,3,0,1,7,5,29,24,148,14,39,104Y
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,0,0,10,12,52,11,0,0,0,0,0,51,16,43,2,0,0,0,0,1,24,9,48,7,1,0,0,0,1,21,17,58,20,3,0,0,0,1,16,20,42,24,8,0,0,0,1,12,8,59,28,6,0,1,0,2,6,14,50,43,25,0,1,0,2,2,4,28,43,46,0,0,0,0,1,2,21,23,44,0,2,0,0,2,0,14,8,51,0,3,0,0,3,6,9,11,111,0,7,104Y
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,0,0,23,10,60,10,0,0,0,0,5,50,11,28,2,0,0,0,0,4,19,8,47,8,0,0,0,0,0,28,15,45,18,9,0,0,0,5,14,17,52,37,7,0,0,0,5,8,8,58,22,4,0,0,0,4,8,12,49,39,4,0,0,0,1,6,7,40,43,15,1,0,0,1,7,8,33,39,28,1,4,0,2,3,4,34,9,61,1,5,0,0,5,8,22,9,153,9,46,104Y
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,0,0,7,11,59,3,2,0,0,0,1,37,8,23,3,0,0,0,0,3,26,7,19,7,0,0,0,0,6,16,4,21,16,2,0,0,0,4,8,9,47,19,2,0,0,1,0,11,2,55,23,2,0,0,0,2,5,9,45,40,4,0,0,1,5,4,10,48,31,16,0,0,3,1,2,5,28,27,18,0,0,0,0,2,4,20,8,38,0,2,0,2,4,2,22,18,146,3,46,104Y
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,0,0,10,12,66,6,0,0,0,0,5,41,9,53,5,0,0,0,0,1,18,5,59,15,1,0,0,0,3,12,8,47,12,1,0,0,0,1,5,14,57,30,1,0,0,0,4,5,12,50,37,4,0,0,0,0,10,6,44,39,18,0,0,0,5,3,9,35,47,25,0,0,0,2,2,3,30,27,25,0,4,0,1,0,2,6,9,45,0,2,1,0,5,2,13,11,100,1,16,104Y
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,0,0,2,4,25,3,0,0,0,0,0,24,9,15,2,0,0,0,0,3,6,0,14,4,1,0,0,1,1,3,6,15,11,1,0,0,1,2,6,10,16,12,1,0,0,0,3,1,1,11,21,6,0,0,0,2,3,3,14,25,7,0,0,0,0,3,1,19,22,11,0,1,0,2,1,3,13,10,15,0,1,0,0,1,1,4,3,24,0,3,0,0,2,2,5,3,56,13,22,104Y
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,0,0,4,4,7,1,0,0,0,0,0,13,2,3,0,0,0,0,0,1,8,3,8,0,0,0,0,0,3,7,4,5,3,0,0,1,0,2,2,2,10,2,0,0,1,0,0,0,2,13,8,0,0,0,0,0,0,3,15,14,0,0,0,0,0,1,3,11,13,3,0,0,0,1,1,0,14,16,9,0,0,0,1,0,3,9,10,19,0,1,0,0,0,1,4,4,41,14,30,104Y
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,0,0,9,6,43,9,1,0,0,0,2,55,5,22,3,0,0,0,0,3,30,7,23,3,1,0,0,0,1,17,9,37,9,5,0,0,0,1,13,8,42,16,4,0,0,0,3,10,15,49,27,1,0,0,1,6,3,7,45,35,5,0,0,0,4,6,12,49,48,12,0,0,0,0,5,9,41,30,18,0,2,0,0,2,4,24,12,59,0,1,0,2,9,3,23,35,150,4,39,104Y
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,0,0,4,2,28,2,0,0,0,0,0,9,3,19,2,0,0,0,0,1,5,2,29,9,1,0,0,0,0,4,5,19,11,3,0,0,0,0,2,4,12,19,4,0,0,0,0,1,0,5,21,6,0,0,0,0,0,1,14,28,9,0,0,0,0,2,0,12,21,18,0,1,0,1,0,1,8,10,29,0,0,0,0,0,1,2,3,28,0,2,0,0,0,0,0,4,76,6,8,104Y
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,0,0,28,29,112,13,1,0,0,0,2,84,26,51,1,0,0,0,0,9,68,19,69,6,1,0,0,0,17,45,20,63,18,2,0,0,1,12,27,29,81,21,4,0,1,0,9,25,25,93,40,5,0,0,0,6,25,23,96,58,9,0,0,0,1,20,10,105,81,19,0,0,0,1,9,12,75,59,44,0,1,0,2,13,13,42,26,74,2,1,1,1,12,15,52,40,258,29,38,104Y
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,0,0,1,2,22,6,0,0,0,0,0,9,3,11,3,0,0,0,0,1,10,4,5,1,0,0,0,0,2,6,5,8,4,1,0,0,1,1,3,2,20,7,1,0,0,0,0,5,2,12,16,1,0,0,0,2,0,0,8,25,5,0,0,0,0,0,1,6,9,9,0,0,0,1,1,0,8,3,7,0,0,0,1,0,1,2,1,4,0,0,0,0,0,0,1,2,26,0,1,104Y
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,0,0,8,16,25,1,1,0,0,0,0,21,10,14,2,0,0,0,0,0,12,5,20,5,0,0,0,0,3,13,4,21,19,0,0,0,0,3,12,8,30,19,2,0,0,0,2,9,4,26,31,7,0,0,0,1,1,1,13,19,15,0,0,0,1,5,3,14,10,35,0,1,0,0,1,5,7,5,18,0,1,0,0,2,0,6,4,26,0,0,0,0,0,3,4,6,43,0,0,104Y
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,0,0,5,6,19,1,0,0,0,0,1,17,7,17,0,0,0,0,0,5,10,2,9,3,0,0,0,0,6,6,3,24,11,3,0,0,0,1,2,10,38,10,2,0,0,0,0,0,4,17,12,2,0,0,0,0,3,2,4,17,13,0,0,0,1,1,1,5,12,12,0,0,0,0,1,1,5,11,19,0,0,0,0,0,0,7,3,16,0,0,0,0,0,2,2,1,34,0,3,104Y
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,0,0,9,22,54,9,0,0,0,0,1,42,9,35,5,0,0,0,0,1,32,10,43,12,2,0,0,0,2,16,18,45,19,2,0,0,0,6,13,6,43,27,5,0,1,0,6,14,7,50,27,13,0,0,0,4,7,12,33,26,21,0,1,1,2,7,11,28,27,22,0,0,0,4,6,8,25,17,23,0,0,0,0,2,3,12,3,40,0,0,0,0,2,3,6,5,60,0,3,104Y
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,0,0,4,7,41,8,0,0,0,0,0,23,3,25,2,0,0,0,0,1,13,2,18,8,0,0,0,0,3,8,6,23,12,0,0,0,0,1,11,9,24,20,4,0,0,0,1,1,5,29,21,4,0,0,0,1,2,4,19,24,8,0,0,0,3,1,1,11,34,11,0,0,0,0,2,2,7,4,24,0,1,0,1,0,2,8,6,26,0,1,0,0,2,0,4,3,56,0,5,104Y
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,0,0,7,7,44,7,0,0,0,0,1,29,6,29,5,0,0,0,0,2,29,11,31,14,1,0,0,0,2,20,12,88,28,2,0,0,0,3,14,15,75,56,6,0,0,0,1,4,14,57,54,6,0,2,0,1,3,9,55,72,17,0,2,0,0,3,7,57,64,34,1,0,0,0,5,4,30,45,71,1,1,0,0,1,1,23,23,100,1,2,0,1,2,5,11,17,306,5,30,104Y
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,0,0,1,1,14,3,1,0,0,0,0,3,2,5,1,0,0,0,0,1,3,1,5,2,0,0,0,0,0,4,0,13,5,1,0,0,0,0,1,6,9,7,1,0,0,0,0,3,3,7,6,1,0,0,0,1,5,4,9,10,3,0,0,0,0,2,2,10,10,3,0,0,1,0,1,0,4,13,13,0,1,0,0,1,3,4,5,16,1,0,0,0,0,0,3,4,45,4,5,104Y
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,0,0,4,9,36,3,2,0,0,0,0,29,6,10,0,0,0,0,0,2,26,4,17,6,0,0,0,0,3,15,14,42,7,1,0,0,0,1,7,11,54,15,0,0,0,0,2,8,19,59,31,0,0,0,0,4,5,7,48,31,4,0,1,0,3,3,6,32,51,5,0,0,0,1,4,7,19,29,15,0,0,0,0,4,3,11,41,29,0,1,0,0,2,3,7,26,174,0,11,104Y
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,0,0,12,15,50,1,1,0,0,0,0,36,6,27,3,1,0,0,0,3,23,4,39,15,0,0,0,1,4,18,8,54,29,6,0,0,0,3,10,7,52,32,3,0,0,0,0,0,8,48,35,19,0,1,0,2,7,8,46,30,20,1,1,0,0,7,4,25,39,53,0,1,0,1,1,7,12,33,68,0,1,0,1,0,2,9,15,70,0,1,0,0,5,2,12,17,207,3,17,104Y
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,0,0,23,6,72,15,0,0,0,0,1,73,13,47,3,0,0,0,0,10,44,11,63,10,0,0,0,1,5,39,16,90,23,2,0,0,0,8,27,25,85,39,1,0,0,2,7,15,18,64,55,3,0,0,1,4,10,14,83,64,16,0,1,1,5,13,21,74,111,15,0,0,2,1,13,10,56,76,54,2,0,0,2,11,9,38,40,105,0,1,2,3,8,6,28,65,322,6,34,104Y
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,0,0,1,1,15,1,0,0,0,0,0,15,3,10,1,0,0,0,0,2,14,3,9,2,0,0,0,0,3,3,2,14,2,1,0,0,1,1,2,1,18,4,0,0,0,0,0,6,7,25,9,1,0,0,0,2,5,8,24,9,1,0,1,0,1,3,6,17,26,2,0,0,0,0,6,3,10,26,14,0,0,0,1,3,0,7,6,38,0,0,0,0,1,1,6,14,118,1,12,104Y
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,0,0,6,4,24,2,0,0,0,0,0,24,6,13,0,0,0,0,1,2,14,6,10,2,0,0,0,1,3,7,5,15,10,2,0,0,0,3,13,11,34,17,5,0,0,0,2,8,5,48,21,1,0,0,0,9,5,7,25,33,5,0,0,1,0,7,3,22,42,13,0,1,0,2,4,6,26,28,29,0,1,1,2,2,3,11,12,66,0,2,0,0,4,4,18,18,209,1,18,104Y
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,0,0,6,17,25,6,0,0,0,0,2,29,9,19,1,0,0,0,0,0,24,6,14,1,1,0,0,0,1,14,5,24,4,2,0,0,0,3,13,6,24,3,0,0,0,0,1,6,6,22,7,2,0,0,0,2,5,4,33,22,3,0,0,1,0,7,3,25,25,4,0,0,0,0,8,3,18,26,13,0,0,0,1,1,3,6,3,17,0,0,0,1,6,1,4,4,47,1,0,104Y
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,0,0,6,10,20,3,0,0,0,0,1,27,6,19,1,0,0,0,0,0,14,14,19,6,0,0,0,0,1,8,2,27,8,0,0,1,1,2,5,7,26,3,2,0,0,0,4,7,7,18,9,0,0,0,0,0,6,9,15,20,1,0,0,0,4,1,5,12,21,9,0,0,0,1,0,1,11,9,30,0,0,0,0,1,0,3,2,21,0,0,0,0,1,0,5,0,29,0,0,104Y
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,0,0,8,29,72,13,0,0,0,0,1,39,18,57,2,0,0,0,0,1,38,13,49,7,0,0,0,0,0,17,15,58,19,6,0,0,0,1,9,18,48,29,5,0,0,0,2,9,22,53,37,7,0,0,0,0,7,8,35,50,21,0,0,0,2,4,5,40,37,36,0,0,0,2,1,3,19,18,60,0,1,0,0,3,2,6,8,50,0,0,0,0,3,2,9,4,98,0,0,104Y
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,0,0,2,7,12,2,0,0,0,0,0,9,4,15,2,0,0,0,0,1,7,1,19,2,0,0,0,0,1,3,1,13,6,0,0,0,0,1,3,4,15,9,0,0,0,0,2,1,5,9,8,1,0,0,0,1,4,1,10,10,5,0,0,0,0,1,6,14,19,6,0,0,0,1,3,1,13,8,6,0,0,0,0,3,1,6,4,10,0,0,0,0,2,0,3,3,35,0,0,104Y
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,0,0,0,2,17,4,0,0,0,0,0,9,5,10,0,0,0,0,0,2,6,1,12,2,0,0,0,0,2,3,2,14,4,1,0,0,0,0,0,6,15,5,0,0,0,0,0,4,2,18,11,0,0,0,0,0,0,2,6,14,5,0,0,0,0,0,0,15,18,13,0,0,0,0,0,2,10,11,6,0,0,0,0,1,1,1,3,14,0,0,0,0,0,0,2,1,37,0,0,104Y
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,0,0,8,3,51,4,0,0,0,0,0,26,0,24,1,0,0,0,0,1,18,7,23,4,0,0,0,0,2,17,14,32,15,0,0,0,1,2,12,8,43,35,8,0,0,0,6,6,8,38,33,8,0,0,0,2,4,10,40,50,24,0,0,0,0,1,7,27,53,56,0,1,1,0,10,4,18,40,43,0,1,0,1,3,2,10,10,72,0,0,0,1,4,4,17,18,294,5,12,104Y
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,0,0,7,1,18,5,0,0,0,0,0,17,2,22,2,0,0,0,0,0,12,6,29,3,0,0,0,0,0,20,2,39,6,1,0,0,0,5,2,6,42,32,6,0,0,0,1,3,5,23,29,4,0,0,0,2,4,2,23,40,13,0,0,0,2,1,7,26,53,19,0,1,0,0,2,2,12,33,54,0,0,0,1,0,1,8,13,56,0,2,0,0,2,1,9,15,182,0,8,104Y
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,0,0,3,4,17,1,0,0,0,0,0,15,2,22,3,0,0,0,0,2,6,3,9,3,0,0,0,0,1,6,2,17,8,0,0,0,0,3,2,3,21,22,1,0,0,0,0,2,4,17,27,2,0,0,0,2,3,1,20,27,7,0,0,0,0,3,2,12,25,18,0,0,0,0,2,2,16,15,18,0,1,0,0,2,0,2,6,36,0,0,0,1,1,2,2,10,115,0,5,104Y
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,0,0,14,10,74,9,0,0,0,0,2,75,14,43,7,0,0,0,0,2,48,6,51,8,1,0,0,0,9,32,22,58,23,6,0,0,1,4,17,10,52,53,5,0,0,0,4,10,15,63,62,3,0,1,1,1,11,16,64,90,23,0,2,2,3,11,14,67,104,28,0,1,0,3,11,13,53,56,64,0,2,0,0,5,1,22,19,107,0,0,0,1,5,11,33,36,371,5,11,104Y
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,0,0,5,6,23,2,0,0,0,0,0,35,5,35,2,0,0,0,0,2,29,5,39,5,2,0,0,0,2,13,8,49,30,0,0,0,0,1,12,4,31,45,4,0,0,0,0,6,11,26,45,5,0,0,0,1,3,7,37,81,13,0,0,1,3,3,3,35,59,44,0,0,0,0,3,0,16,39,68,0,0,0,0,2,2,12,11,99,0,1,0,0,2,2,19,25,255,1,3,104Y
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,0,0,3,8,29,5,0,0,0,0,1,15,5,28,2,0,0,0,0,1,7,3,12,1,0,0,0,0,0,5,4,10,6,4,0,0,0,1,1,1,16,22,4,0,0,0,0,5,2,20,31,0,0,0,0,0,3,3,20,37,7,0,0,1,1,2,0,19,30,15,0,0,0,2,3,2,6,15,22,0,1,0,1,2,1,1,4,43,0,1,0,0,1,1,7,11,174,0,3,104Y
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,0,0,7,13,39,6,1,0,0,0,0,13,10,22,1,0,0,0,0,4,14,4,32,8,1,0,0,0,1,10,10,19,12,0,0,0,0,1,3,6,21,11,7,0,0,0,0,4,3,22,16,13,0,0,0,1,0,5,11,18,19,0,1,0,2,0,1,7,16,27,0,0,0,0,2,1,6,11,21,0,0,0,0,0,2,3,3,23,0,0,0,0,0,0,1,2,34,1,0,104Y
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,0,0,4,6,16,3,0,0,0,0,0,13,2,14,0,0,0,0,0,0,9,1,19,3,0,0,0,0,0,5,4,14,4,0,0,0,0,1,3,3,12,2,2,0,0,0,3,4,5,6,4,9,0,0,0,0,0,3,8,9,5,0,0,0,0,0,0,3,6,2,0,0,0,0,0,1,7,2,5,0,0,0,0,0,0,3,1,11,0,0,0,0,1,1,1,2,16,0,0,104Y
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,0,0,6,17,31,6,1,0,0,0,1,21,7,21,1,0,0,0,0,1,21,11,28,6,1,0,1,0,2,17,4,28,9,3,0,0,0,2,10,8,20,12,1,0,0,0,1,7,6,18,19,2,0,0,0,1,1,5,14,24,8,0,0,0,0,2,3,21,29,9,0,1,0,0,4,2,6,12,26,0,0,0,0,4,0,5,3,23,0,1,0,0,2,1,6,1,37,0,1,104Y
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,0,0,9,20,59,11,0,0,0,0,0,43,12,40,0,0,0,0,0,2,35,8,44,9,0,0,0,0,3,20,11,62,10,3,0,0,0,3,10,13,54,27,4,0,0,0,3,4,12,48,35,7,0,0,0,0,5,4,27,25,16,0,1,0,1,5,3,25,17,24,0,0,0,1,1,3,10,19,41,0,0,0,0,6,5,9,6,44,0,0,0,1,1,3,7,2,72,0,2,104Y
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,0,0,2,20,35,4,0,0,0,0,1,35,13,37,3,0,0,0,0,1,19,8,36,15,0,0,0,0,2,25,10,38,16,3,0,0,0,0,9,12,36,20,4,0,0,1,1,2,6,36,20,10,0,0,0,3,4,5,22,27,16,0,0,0,0,4,7,17,20,38,0,0,0,0,0,1,13,12,26,0,0,0,0,0,0,2,3,35,1,0,0,0,0,0,7,4,56,0,2,104Y
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,0,0,2,5,15,2,0,0,0,0,0,13,1,14,1,0,0,0,0,3,8,3,13,3,0,0,0,0,0,7,0,16,6,1,0,0,0,0,2,3,17,9,1,0,0,0,0,1,2,11,10,1,0,0,0,0,0,0,13,8,4,0,0,0,0,0,0,3,9,9,0,0,0,0,1,1,3,4,14,0,0,0,0,0,1,3,1,7,0,0,0,0,1,1,5,1,33,0,1,104Y
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,0,0,15,11,70,7,0,0,0,0,1,49,13,41,0,0,0,0,0,4,51,13,37,7,0,0,0,0,4,16,19,56,22,2,0,2,0,3,15,18,57,37,2,1,0,1,3,13,7,54,38,6,0,0,1,2,13,18,55,49,9,0,0,1,3,8,19,64,66,21,0,0,1,1,10,4,44,40,35,1,2,0,2,5,6,26,9,66,0,0,0,1,7,5,17,20,176,2,32,104Y
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,0,0,17,13,48,2,0,0,0,0,1,49,3,23,2,0,0,0,0,0,25,8,31,5,0,0,0,2,6,16,11,25,8,5,0,1,0,4,8,11,32,16,5,0,0,0,2,9,7,43,16,0,0,0,0,4,10,9,48,47,9,0,2,1,1,4,12,41,41,8,0,1,0,0,3,8,24,37,25,0,2,0,0,4,7,21,17,54,0,0,0,0,5,6,32,25,149,8,18,104Y
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,0,0,5,4,42,3,0,0,0,0,3,18,4,26,2,1,0,0,0,1,16,2,20,1,0,0,0,0,0,11,4,26,14,2,0,0,0,2,5,8,24,15,2,0,0,0,0,3,4,25,19,0,0,0,0,1,0,2,39,27,6,0,0,0,0,1,1,21,25,16,0,1,0,1,4,2,12,15,15,0,1,0,0,3,2,15,5,31,0,0,0,1,0,2,5,11,97,2,11,104Y
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,0,0,4,8,31,5,2,0,0,0,1,19,13,21,4,0,0,0,0,6,19,5,22,8,0,0,0,0,1,11,5,27,11,5,0,1,0,6,8,9,29,25,3,0,1,0,3,6,8,39,18,3,0,0,0,0,3,5,37,32,8,0,0,0,0,5,4,17,33,14,0,1,0,0,1,3,32,28,23,0,2,0,0,1,6,20,11,43,0,3,0,1,2,3,9,18,157,4,15,104Y
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,0,0,9,7,44,4,1,0,0,0,3,38,8,35,5,0,0,0,0,10,22,5,19,7,0,0,0,1,3,16,13,22,13,0,0,0,0,2,8,5,44,15,0,0,2,0,2,6,7,40,17,1,0,0,0,0,2,5,33,22,9,0,0,0,1,7,4,32,34,16,0,0,0,2,0,1,18,15,32,0,1,0,1,2,4,14,11,51,0,1,0,0,6,1,15,20,117,7,15,104Y
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,0,0,8,10,31,6,0,0,0,0,2,34,4,13,0,0,0,0,0,1,26,5,22,2,0,0,0,0,3,16,12,24,13,4,0,0,0,3,5,13,31,16,4,1,0,0,3,4,11,40,27,2,1,0,0,1,4,5,44,28,5,0,1,0,0,5,9,31,37,6,0,1,0,0,7,4,23,20,23,0,2,0,1,5,0,11,6,40,1,5,0,1,2,3,9,20,132,4,50,104Y
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,0,0,6,11,34,5,0,0,0,0,5,46,3,18,1,0,0,0,0,6,22,10,19,3,0,0,1,1,8,27,9,49,8,0,0,0,0,3,14,9,46,5,5,0,0,0,8,7,9,46,14,2,0,0,0,3,10,12,48,39,2,0,0,1,3,1,6,33,46,13,0,0,0,0,7,9,38,17,25,0,1,0,2,5,8,14,7,58,0,3,0,0,7,3,14,24,167,0,44,104Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土村,0,0,3,16,43,8,1,0,0,0,1,28,14,34,3,0,0,0,0,1,23,5,39,3,0,0,0,0,0,10,8,24,14,6,0,0,0,2,9,14,32,26,20,0,0,0,4,4,11,19,34,21,0,0,0,1,2,5,13,38,34,0,1,0,0,1,2,16,21,40,0,0,0,0,2,4,6,12,47,0,0,0,0,0,2,11,4,37,0,0,0,0,0,1,6,0,72,4,1,104Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台村,0,0,2,8,30,1,1,0,0,0,1,18,8,22,4,0,0,0,0,1,12,2,31,12,1,0,0,0,1,10,3,18,11,5,0,0,0,0,4,5,20,12,7,0,0,0,1,1,3,10,15,15,0,0,0,0,0,1,8,24,19,0,1,0,0,2,5,13,32,30,0,0,0,0,2,4,12,19,33,0,0,0,2,0,2,6,6,27,0,0,0,0,2,2,4,6,67,5,0,104Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,0,0,2,6,22,4,0,0,0,0,0,22,5,26,2,0,0,0,0,2,21,3,19,3,0,0,0,0,2,11,12,27,10,3,0,0,0,4,10,9,19,8,6,0,0,2,3,4,5,17,19,6,0,0,0,0,4,5,28,21,6,0,2,0,1,2,4,16,33,8,0,0,0,1,5,1,18,30,31,0,1,2,0,5,3,8,6,32,0,1,0,0,1,4,4,6,52,5,0,104Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,0,0,3,2,11,2,0,0,0,0,0,14,5,12,0,0,0,0,0,3,14,4,9,1,0,0,0,0,3,5,0,13,5,1,0,1,0,1,3,3,10,17,5,0,1,0,1,2,0,11,8,2,0,0,0,0,3,3,15,12,5,0,0,0,1,3,3,8,6,11,0,0,0,1,5,5,8,10,11,0,1,0,0,0,1,6,3,11,0,0,0,0,0,0,2,1,20,4,0,104Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,0,0,3,0,6,3,0,0,0,0,0,12,5,14,1,0,0,0,0,1,6,6,16,3,0,0,0,0,1,7,6,9,8,1,0,0,0,0,9,3,17,7,2,0,0,0,0,5,3,9,14,2,0,0,0,2,3,4,14,14,4,0,0,0,1,2,6,22,11,5,0,0,0,1,1,4,12,8,17,0,1,0,0,1,1,2,3,18,0,0,0,0,2,1,5,3,48,0,3,104Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,0,0,0,6,10,5,0,0,0,0,0,7,2,13,0,0,0,0,0,1,4,1,12,1,1,0,0,0,1,2,3,15,3,3,0,0,0,0,0,2,20,6,3,0,0,0,0,0,4,10,16,2,0,0,0,0,0,0,10,17,1,0,1,0,0,1,3,13,17,9,0,0,0,0,2,0,10,6,11,0,0,0,0,1,0,5,2,16,0,0,0,0,0,1,4,2,43,2,0,104Y
