COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,A0A14_CNT,A0A14_M_CNT,A0A14_F_CNT,A15A64_CNT,A15A64_M_CNT,A15A64_F_CNT,A65UP_CNT,A65UP_M_CNT,A65UP_F_CNT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0-14歲人口數,0-14歲男性人口數,0-14歲女性人口數,15-64歲人口數,15-64歲男性人口數,15-64歲女性人口數,65歲以上人口數,65歲以上男性人口數,65歲以上女性人口數,資料時間
10014,臺東縣,10014010,臺東市,10014010-024,中山里,232,114,118,647,331,316,190,82,108,105Y12M
10014,臺東縣,10014010,臺東市,10014010-011,中心里,941,486,455,2826,1360,1466,465,212,253,105Y12M
10014,臺東縣,10014010,臺東市,10014010-020,中正里,43,27,16,652,330,322,214,100,114,105Y12M
10014,臺東縣,10014010,臺東市,10014010-015,中華里,202,103,99,1393,722,671,305,128,177,105Y12M
10014,臺東縣,10014010,臺東市,10014010-019,仁愛里,54,29,25,605,333,272,142,60,82,105Y12M
10014,臺東縣,10014010,臺東市,10014010-023,文化里,441,230,211,763,375,388,125,55,70,105Y12M
10014,臺東縣,10014010,臺東市,10014010-014,四維里,80,46,34,517,290,227,122,55,67,105Y12M
10014,臺東縣,10014010,臺東市,10014010-008,民生里,300,167,133,2682,1335,1347,578,263,315,105Y12M
10014,臺東縣,10014010,臺東市,10014010-013,民族里,836,446,390,1293,586,707,264,125,139,105Y12M
10014,臺東縣,10014010,臺東市,10014010-018,民權里,98,57,41,742,394,348,158,69,89,105Y12M
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,416,225,191,1918,973,945,257,121,136,105Y12M
10014,臺東縣,10014010,臺東市,10014010-032,光明里,704,350,354,2473,1134,1339,318,137,181,105Y12M
10014,臺東縣,10014010,臺東市,10014010-022,成功里,91,47,44,667,343,324,181,78,103,105Y12M
10014,臺東縣,10014010,臺東市,10014010-012,自強里,1099,585,514,3565,1695,1870,676,300,376,105Y12M
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,279,152,127,2412,1236,1176,408,177,231,105Y12M
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,182,89,93,1816,948,868,296,151,145,105Y12M
10014,臺東縣,10014010,臺東市,10014010-036,東海里,715,363,352,2508,1207,1301,467,213,254,105Y12M
10014,臺東縣,10014010,臺東市,10014010-045,知本里,147,89,58,1171,589,582,210,96,114,105Y12M
10014,臺東縣,10014010,臺東市,10014010-004,南王里,269,148,121,2295,1188,1107,454,218,236,105Y12M
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,328,176,152,2305,1210,1095,478,264,214,105Y12M
10014,臺東縣,10014010,臺東市,10014010-042,建和里,162,82,80,1173,634,539,278,137,141,105Y12M
10014,臺東縣,10014010,臺東市,10014010-017,建國里,115,63,52,1101,603,498,270,119,151,105Y12M
10014,臺東縣,10014010,臺東市,10014010-044,建業里,154,85,69,1075,579,496,246,100,146,105Y12M
10014,臺東縣,10014010,臺東市,10014010-046,建農里,262,125,137,1773,966,807,278,111,167,105Y12M
10014,臺東縣,10014010,臺東市,10014010-043,建興里,85,43,42,810,436,374,203,92,111,105Y12M
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,1022,486,536,2467,1167,1300,449,190,259,105Y12M
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,201,102,99,1201,649,552,195,111,84,105Y12M
10014,臺東縣,10014010,臺東市,10014010-016,強國里,68,36,32,551,303,248,112,49,63,105Y12M
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,135,75,60,1253,685,568,296,142,154,105Y12M
10014,臺東縣,10014010,臺東市,10014010-002,富豐里,111,67,44,723,402,321,159,66,93,105Y12M
10014,臺東縣,10014010,臺東市,10014010-025,復國里,68,39,29,535,275,260,119,59,60,105Y12M
10014,臺東縣,10014010,臺東市,10014010-027,復興里,49,25,24,372,200,172,91,39,52,105Y12M
10014,臺東縣,10014010,臺東市,10014010-007,新生里,747,389,358,5899,2898,3001,957,435,522,105Y12M
10014,臺東縣,10014010,臺東市,10014010-029,新園里,215,117,98,1409,760,649,253,122,131,105Y12M
10014,臺東縣,10014010,臺東市,10014010-037,新興里,102,44,58,840,425,415,223,106,117,105Y12M
10014,臺東縣,10014010,臺東市,10014010-026,興國里,277,155,122,685,326,359,154,61,93,105Y12M
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,274,148,126,1785,889,896,330,153,177,105Y12M
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,288,160,128,2529,1309,1220,419,200,219,105Y12M
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,656,335,321,4549,2319,2230,753,351,402,105Y12M
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,315,184,131,2087,1107,980,409,187,222,105Y12M
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,161,78,83,1028,582,446,245,120,125,105Y12M
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,1106,581,525,7297,3549,3748,1017,452,565,105Y12M
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,261,130,131,1314,666,648,224,110,114,105Y12M
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,121,53,68,748,383,365,158,68,90,105Y12M
10014,臺東縣,10014010,臺東市,10014010-028,鐵花里,25,11,14,313,164,149,103,40,63,105Y12M
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,128,61,67,671,350,321,190,98,92,105Y12M
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,74,41,33,595,341,254,160,70,90,105Y12M
10014,臺東縣,10014030,關山鎮,10014030-005,里里,245,120,125,1430,720,710,350,148,202,105Y12M
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,133,69,64,753,432,321,167,75,92,105Y12M
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,72,35,37,449,274,175,119,64,55,105Y12M
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,172,84,88,1312,738,574,419,182,237,105Y12M
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,190,94,96,983,516,467,199,93,106,105Y12M
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,241,131,110,1164,576,588,99,47,52,105Y12M
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,210,113,97,1188,613,575,108,45,63,105Y12M
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,144,83,61,721,348,373,59,28,31,105Y12M
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,200,98,102,876,456,420,73,33,40,105Y12M
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,113,64,49,655,359,296,128,60,68,106Y12M
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,188,106,82,1155,607,548,227,101,126,106Y12M
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,175,89,86,1012,578,434,141,60,81,106Y12M
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,132,71,61,1252,660,592,295,131,164,106Y12M
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,55,27,28,496,250,246,93,40,53,106Y12M
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,65,40,25,495,262,233,136,69,67,106Y12M
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,253,149,104,1445,793,652,394,182,212,106Y12M
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,62,30,32,462,279,183,115,60,55,106Y12M
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,133,76,57,778,414,364,146,65,81,106Y12M
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,238,134,104,1477,787,690,260,124,136,106Y12M
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,158,84,74,1091,582,509,249,115,134,106Y12M
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,86,52,34,619,360,259,194,92,102,106Y12M
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,172,108,64,1141,580,561,320,141,179,106Y12M
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,39,22,17,440,265,175,195,91,104,106Y12M
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,151,80,71,1169,673,496,276,127,149,106Y12M
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,287,171,116,2335,1214,1121,526,247,279,106Y12M
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,55,33,22,579,327,252,197,97,100,106Y12M
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,306,159,147,1846,963,883,445,233,212,106Y12M
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,92,37,55,742,400,342,245,105,140,106Y12M
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,294,152,142,1572,811,761,417,219,198,106Y12M
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,154,94,60,1452,800,652,415,182,233,106Y12M
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,35,19,16,469,282,187,179,79,100,106Y12M
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,34,14,20,251,147,104,83,40,43,106Y12M
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,74,38,36,613,313,300,196,87,109,106Y12M
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,43,25,18,356,198,158,94,42,52,106Y12M
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,42,23,19,319,187,132,92,49,43,106Y12M
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,87,47,40,682,392,290,212,104,108,106Y12M
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,43,25,18,234,130,104,91,42,49,106Y12M
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,131,74,57,928,517,411,264,113,151,106Y12M
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,267,145,122,1564,782,782,426,171,255,106Y12M
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,52,33,19,517,284,233,164,72,92,106Y12M
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,28,15,13,269,155,114,92,40,52,106Y12M
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,335,175,160,2694,1388,1306,443,202,241,106Y12M
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,41,22,19,348,199,149,104,51,53,106Y12M
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,133,78,55,986,504,482,176,94,82,106Y12M
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,128,63,65,915,515,400,279,145,134,106Y12M
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,183,95,88,1055,560,495,155,82,73,106Y12M
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,147,75,72,1055,583,472,263,112,151,106Y12M
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,93,39,54,854,497,357,237,102,135,106Y12M
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,199,100,99,1006,526,480,149,71,78,106Y12M
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,49,21,28,420,247,173,105,56,49,106Y12M
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,25,14,11,255,156,99,110,56,54,106Y12M
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,165,82,83,876,475,401,277,143,134,106Y12M
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,56,23,33,407,239,168,95,40,55,106Y12M
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,249,130,119,1841,996,845,491,224,267,106Y12M
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,69,38,31,283,160,123,27,8,19,106Y12M
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,128,54,74,537,309,228,60,25,35,106Y12M
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,83,50,33,387,212,175,44,23,21,106Y12M
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,204,100,104,935,503,432,86,37,49,106Y12M
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,98,50,48,534,292,242,76,34,42,106Y12M
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,103,57,46,1253,860,393,381,175,206,106Y12M
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,25,10,15,211,127,84,60,33,27,106Y12M
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,93,48,45,771,437,334,242,112,130,106Y12M
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,119,69,50,943,538,405,275,113,162,106Y12M
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,212,110,102,1704,958,746,479,212,267,106Y12M
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,41,23,18,408,232,176,152,65,87,106Y12M
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,90,46,44,679,376,303,276,123,153,106Y12M
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,98,51,47,544,271,273,70,31,39,106Y12M
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,106,57,49,480,242,238,48,23,25,106Y12M
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,253,123,130,1131,589,542,126,58,68,106Y12M
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,61,43,18,305,157,148,48,23,25,106Y12M
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,52,26,26,288,149,139,43,18,25,106Y12M
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,93,45,48,876,563,313,355,158,197,106Y12M
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,73,38,35,709,418,291,224,97,127,106Y12M
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,73,35,38,420,271,149,133,67,66,106Y12M
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,206,119,87,1569,903,666,487,218,269,106Y12M
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,86,56,30,947,578,369,312,152,160,106Y12M
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,43,20,23,464,289,175,190,80,110,106Y12M
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,103,57,46,481,269,212,42,22,20,106Y12M
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,68,35,33,246,128,118,22,8,14,106Y12M
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,112,62,50,548,306,242,55,26,29,106Y12M
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,205,109,96,917,508,409,98,38,60,106Y12M
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,194,95,99,718,381,337,75,26,49,106Y12M
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,63,31,32,236,127,109,39,19,20,106Y12M
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,149,83,66,1241,699,542,277,125,152,106Y12M
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,132,72,60,879,468,411,253,112,141,106Y12M
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,65,30,35,548,312,236,138,57,81,106Y12M
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,87,46,41,714,397,317,208,102,106,106Y12M
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,109,54,55,718,370,348,193,89,104,106Y12M
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,58,32,26,712,416,296,228,95,133,106Y12M
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,129,65,64,848,479,369,265,129,136,106Y12M
10014,臺東縣,10014150,達仁鄉,10014150-002,土村,113,60,53,778,454,324,90,37,53,106Y12M
10014,臺東縣,10014150,達仁鄉,10014150-001,台村,82,37,45,516,290,226,94,40,54,106Y12M
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,76,40,36,540,306,234,79,36,43,106Y12M
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,21,11,10,286,146,140,27,13,14,106Y12M
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,48,22,26,332,187,145,61,29,32,106Y12M
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,39,23,16,277,159,118,59,27,32,106Y12M
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,118,56,62,957,525,432,130,62,68,106Y12M
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,123,72,51,856,474,382,109,53,56,106Y12M
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,158,82,76,1291,661,630,184,82,102,106Y12M
10014,臺東縣,10014010,臺東市,10014010-021,大同里,86,39,47,633,314,319,169,79,90,106Y12M
10014,臺東縣,10014010,臺東市,10014010-024,中山里,218,98,120,612,310,302,189,86,103,106Y12M
10014,臺東縣,10014010,臺東市,10014010-011,中心里,927,485,442,2747,1361,1386,483,214,269,106Y12M
10014,臺東縣,10014010,臺東市,10014010-020,中正里,32,21,11,617,317,300,228,103,125,106Y12M
10014,臺東縣,10014010,臺東市,10014010-015,中華里,190,98,92,1393,714,679,324,139,185,106Y12M
10014,臺東縣,10014010,臺東市,10014010-019,仁愛里,60,35,25,593,325,268,154,63,91,106Y12M
10014,臺東縣,10014010,臺東市,10014010-023,文化里,464,248,216,726,359,367,134,55,79,106Y12M
10014,臺東縣,10014010,臺東市,10014010-014,四維里,97,52,45,515,287,228,130,59,71,106Y12M
10014,臺東縣,10014010,臺東市,10014010-008,民生里,295,155,140,2632,1324,1308,606,263,343,106Y12M
10014,臺東縣,10014010,臺東市,10014010-013,民族里,807,428,379,1276,579,697,276,129,147,106Y12M
10014,臺東縣,10014010,臺東市,10014010-018,民權里,112,65,47,730,393,337,165,75,90,106Y12M
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,411,218,193,1921,973,948,269,131,138,106Y12M
10014,臺東縣,10014010,臺東市,10014010-032,光明里,689,341,348,2437,1111,1326,330,144,186,106Y12M
10014,臺東縣,10014010,臺東市,10014010-022,成功里,93,50,43,646,334,312,173,72,101,106Y12M
10014,臺東縣,10014010,臺東市,10014010-012,自強里,1078,564,514,3515,1661,1854,713,314,399,106Y12M
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,266,156,110,2427,1223,1204,440,195,245,106Y12M
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,159,76,83,1860,975,885,319,164,155,106Y12M
10014,臺東縣,10014010,臺東市,10014010-036,東海里,686,355,331,2471,1206,1265,474,218,256,106Y12M
10014,臺東縣,10014010,臺東市,10014010-045,知本里,147,86,61,1167,589,578,227,108,119,106Y12M
10014,臺東縣,10014010,臺東市,10014010-004,南王里,248,136,112,2296,1181,1115,466,216,250,106Y12M
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,323,176,147,2293,1210,1083,491,252,239,106Y12M
10014,臺東縣,10014010,臺東市,10014010-042,建和里,170,87,83,1163,623,540,283,139,144,106Y12M
10014,臺東縣,10014010,臺東市,10014010-017,建國里,114,67,47,1078,590,488,276,116,160,106Y12M
10014,臺東縣,10014010,臺東市,10014010-044,建業里,151,83,68,1047,562,485,261,104,157,106Y12M
10014,臺東縣,10014010,臺東市,10014010-046,建農里,235,110,125,1784,970,814,286,115,171,106Y12M
10014,臺東縣,10014010,臺東市,10014010-043,建興里,76,43,33,801,425,376,206,92,114,106Y12M
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,994,483,511,2404,1120,1284,473,196,277,106Y12M
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,203,113,90,1178,636,542,201,105,96,106Y12M
10014,臺東縣,10014010,臺東市,10014010-016,強國里,71,39,32,524,291,233,116,51,65,106Y12M
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,140,75,65,1239,672,567,315,154,161,106Y12M
10014,臺東縣,10014010,臺東市,10014010-002,富豐里,113,64,49,723,406,317,156,58,98,106Y12M
10014,臺東縣,10014010,臺東市,10014010-025,復國里,59,32,27,516,270,246,123,57,66,106Y12M
10014,臺東縣,10014010,臺東市,10014010-027,復興里,48,24,24,332,174,158,94,44,50,106Y12M
10014,臺東縣,10014010,臺東市,10014010-007,新生里,736,390,346,5879,2895,2984,1027,458,569,106Y12M
10014,臺東縣,10014010,臺東市,10014010-029,新園里,196,114,82,1409,756,653,271,131,140,106Y12M
10014,臺東縣,10014010,臺東市,10014010-037,新興里,104,48,56,829,418,411,214,94,120,106Y12M
10014,臺東縣,10014010,臺東市,10014010-026,興國里,260,148,112,666,320,346,168,69,99,106Y12M
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,286,148,138,1767,888,879,339,155,184,106Y12M
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,325,178,147,2628,1370,1258,434,194,240,106Y12M
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,617,326,291,4524,2311,2213,780,356,424,106Y12M
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,296,166,130,2088,1105,983,413,195,218,106Y12M
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,164,78,86,1028,579,449,251,123,128,106Y12M
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,1009,525,484,7302,3543,3759,1082,478,604,106Y12M
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,259,128,131,1292,662,630,239,117,122,106Y12M
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,131,61,70,744,379,365,163,67,96,106Y12M
10014,臺東縣,10014010,臺東市,10014010-028,鐵花里,24,14,10,299,154,145,109,41,68,106Y12M
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,115,58,57,667,343,324,197,100,97,106Y12M
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,71,41,30,596,342,254,158,72,86,106Y12M
10014,臺東縣,10014030,關山鎮,10014030-005,里里,228,108,120,1415,718,697,362,154,208,106Y12M
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,129,62,67,741,422,319,172,78,94,106Y12M
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,71,32,39,430,261,169,123,66,57,106Y12M
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,169,76,93,1300,735,565,424,186,238,106Y12M
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,186,89,97,984,507,477,204,92,112,106Y12M
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,232,125,107,1182,577,605,103,50,53,106Y12M
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,183,101,82,1165,601,564,121,55,66,106Y12M
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,143,79,64,721,350,371,63,29,34,106Y12M
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,194,94,100,888,460,428,80,39,41,106Y12M
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,103,54,49,660,356,304,134,62,72,107Y12M
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,187,105,82,1121,594,527,236,106,130,107Y12M
